20 20 Real
1.80224840362216e-08 7.80923093110269e-07 1.49625977425565e-06 2.48218305686964e-06 3.78994406054192e-06 5.32777069433082e-06 6.89671806336473e-06 8.22049206399132e-06 9.02144185570652e-06 9.11512986055912e-06 8.47927532278088e-06 7.26238142504534e-06 5.72746380771115e-06 4.15942886590499e-06 2.78107668407269e-06 1.71140073173273e-06 9.69263080120055e-07 5.05389431853725e-07 2.4265645858356e-07 1.07279507345823e-07
7.39489889758124e-07 3.32019272448132e-06 8.91138478276962e-06 1.47805748018965e-05 2.25214899916165e-05 3.15971478625922e-05 4.08637097387519e-05 4.8695416108436e-05 5.34384604783051e-05 5.39935667087139e-05 5.02289988386389e-05 4.30324245410561e-05 3.39727728831593e-05 2.47247517045591e-05 1.65666787800548e-05 1.01954854493133e-05 5.76234927799117e-06 2.99793968641324e-06 1.43779796530309e-06 6.35448663960928e-07
6.9461859684338e-06 8.3002193280905e-06 4.18510982232791e-05 6.93520367054019e-05 0.000104619894712709 0.000145348228944961 0.000187093858215955 0.000222672075355354 0.000244318330664346 0.000246858576390363 0.000229696941215461 0.000197069249313906 0.000156392573790988 0.000115027165239749 7.78749867246537e-05 4.7944407584094e-05 2.68272705277341e-05 1.38064296007253e-05 6.58450637304605e-06 2.90534119603254e-06
4.02250269495121e-05 3.31387204816125e-06 0.000154540525947657 0.000267782174482659 0.000390731724068146 0.000524683348617568 0.000664069387634258 0.00078672123232624 0.000862622500774372 0.000871617699691062 0.000811688800173579 0.000700058166475865 0.000566035191774813 0.000431782669238513 0.000302476490909282 0.000186455903955762 0.000100947699431588 5.00444196156473e-05 2.33939925847996e-05 1.02613348032633e-05
0.000122338197743743 6.98439759849148e-05 0.000417522101845531 0.000895772400730255 0.00122005319063718 0.00151483816858884 0.0018377586185333 0.0021513071445169 0.00235478284267443 0.00237953562939954 0.002220666737565 0.00194154283176929 0.00164468169480579 0.00136308385615624 0.00102357999581213 0.00063248978476307 0.000320327761749349 0.000145923249570033 6.48989444509008e-05 2.80304761256262e-05
0.000288798885417266 0.000662236981194379 0.00150684018919374 0.00253836243012605 0.00317930981300049 0.00352533763899726 0.00398414428450172 0.00456631264464445 0.00498410190918018 0.00503749593157739 0.00471831844152441 0.00422588798975915 0.00386663661277897 0.00360311969095399 0.00293820329545184 0.00182026461772427 0.000852087240401889 0.000344704577150978 0.00014113278857347 5.92728576937969e-05
0.000532846598789223 0.00147422071846154 0.00335314507233376 0.00544980433423004 0.00641220606004197 0.00643063980262061 0.00674998674461048 0.00756515575850185 0.00824360305078287 0.00833566808495129 0.00783065618663734 0.00719647737241523 0.00712736722813041 0.00735167922234213 0.00636533130011759 0.00394940092016062 0.00174527921847046 0.000636413781826901 0.000238610071040313 9.69124773309561e-05
0.000722556960521395 0.00210533961426116 0.00491114200055087 0.00797300186696321 0.00913632882055194 0.0087538668696876 0.00889511798394187 0.00993820302899312 0.0108919675455348 0.0110252739237871 0.0103182444017934 0.00953279169201016 0.00977022302288874 0.0105385494764376 0.0093513121644622 0.00580089660705162 0.00249676423425745 0.000863334987145034 0.000307230122911973 0.000122083029327886
0.000691433938898592 0.00200047244253658 0.00465494224012206 0.00758193337395782 0.00880815926428719 0.00872805483656029 0.00931726556449519 0.0108511925399729 0.012171176168674 0.0123507396627092 0.0113369509805287 0.0100504393288628 0.00977598929244043 0.0101728417405905 0.00889599431089376 0.00549867006014744 0.00237239055605406 0.000826196102482931 0.000296264237721175 0.00011811677419055
0.000470081448483172 0.0012758171825939 0.00288604795262558 0.00476911187828349 0.00595385775173709 0.00680977002656634 0.00849485809720446 0.010925374783047 0.0128408548291531 0.0130910225693693 0.0115562947082538 0.00929067811389982 0.00768091655902237 0.00688141250440961 0.0055879783723979 0.0034032481387714 0.00151112122328381 0.000561669766985427 0.000214589617243146 8.78205136477229e-05
