CAZIMUTH,CELEVATION,TIME
60.153286127520765,0.0,0.0
14.342294595588157,0.0,6.0
36.24643999209413,0.0,12.0
-34.04262605449574,0.0,18.0
-38.225817738463,0.0,24.0
-46.605345552840404,0.0,30.0
-64.0092803771655,0.0,36.0
56.604924444724325,0.0,42.0
-51.01229624447579,0.0,48.0
-60.100041553099814,0.0,54.0
52.62925783418498,0.0,60.0
11.724419697832714,0.0,66.0
-6.347445555917231,0.0,72.0
-65.28031578560847,0.0,78.0
2.9253871380967373,0.0,84.0
30.05248179663333,0.0,90.0
-56.801682703532904,0.0,96.0
-65.77976836931592,0.0,102.0
-34.72581904361495,0.0,108.0
-33.79155492227256,0.0,114.0
41.567338094095405,0.0,120.0
-65.27686902441556,0.0,126.0
-37.263603157262104,0.0,132.0
66.75244059122126,0.0,138.0
62.14498057306263,0.0,144.0
-46.229209923348485,0.0,150.0
-19.965318612924932,0.0,156.0
-58.15102216690567,0.0,162.0
-67.20166461095779,0.0,168.0
-58.14914810476212,0.0,174.0
44.20497160879858,0.0,180.0
39.015751158850875,0.0,186.0
-16.21327660969575,0.0,192.0
-54.2000727443833,0.0,198.0
21.991781590569943,0.0,204.0
-11.553833704127278,0.0,210.0
-35.05336245706185,0.0,216.0
-20.89771939659389,0.0,222.0
29.760111833422194,0.0,228.0
63.68138390894754,0.0,234.0
3.9703126233892734,0.0,240.0
27.75052943772806,0.0,246.0
25.631416872253457,0.0,252.0
-62.263011670545794,0.0,258.0
46.44358262701911,0.0,264.0
-26.97313496352084,0.0,270.0
5.313036022080384,0.0,276.0
-23.19540354321401,0.0,282.0
-53.618931567376535,0.0,288.0
5.934887673661967,0.0,294.0
31.818396038249716,0.0,300.0
62.45100670221121,0.0,306.0
-15.733690228622677,0.0,312.0
6.6806176158730874,0.0,318.0
15.290874598952824,0.0,324.0
43.8456706722089,0.0,330.0
19.867854757447002,0.0,336.0
-9.711017193330202,0.0,342.0
66.7260941849857,0.0,348.0
-53.69313582431763,0.0,354.0
-12.403760932755468,0.0,360.0
33.75281612872613,0.0,366.0
12.815929116277626,0.0,372.0
-44.91087959622487,0.0,378.0
40.89065207254336,0.0,384.0
-32.66938222187812,0.0,390.0
60.216053601289595,0.0,396.0
-47.86497811100368,0.0,402.0
2.6462678552662235,0.0,408.0
0.18144952467689945,0.0,414.0
34.51568908633968,0.0,420.0
48.515100382714884,0.0,426.0
-35.04103045270446,0.0,432.0
-52.38584712374851,0.0,438.0
56.536601925319545,0.0,444.0
-42.38107663885107,0.0,450.0
30.170020907797145,0.0,456.0
14.677218210831526,0.0,462.0
20.04486907145328,0.0,468.0
70.0,0.0,474.0
1.4517809192135016,0.0,480.0
11.044487171985509,0.0,486.0
-20.749670942626246,0.0,492.0
-42.117620728499844,0.0,498.0
-23.192153578028027,0.0,504.0
-49.050247351426925,0.0,510.0
6.946301132072341,0.0,516.0
-57.80523875406198,0.0,522.0
-5.92399605053301,0.0,528.0
-12.398253995892272,0.0,534.0
14.26108142415828,0.0,540.0
-41.57160334165164,0.0,546.0
-42.765569452411135,0.0,552.0
64.01483289639249,0.0,558.0
-55.50479202259798,0.0,564.0
-53.36183343763183,0.0,570.0
-8.03767415875658,0.0,576.0
-19.945800774054064,0.0,582.0
54.3114759867515,0.0,588.0
4.425908349754227,0.0,594.0
-67.4384060142403,0.0,600.0
70.0,0.0,606.0
20.319675689916885,0.0,612.0
-20.310391742328168,0.0,618.0
-68.71925214937514,0.0,624.0
-70.0,0.0,630.0
-46.952395071381915,0.0,636.0
5.601355701191515,0.0,642.0
8.80800649615906,0.0,648.0
35.37514952002188,0.0,654.0
-22.245779941036865,0.0,660.0
-0.04589843441629249,0.0,666.0
48.28149676839067,0.0,672.0
-17.466458023708046,0.0,678.0
-38.20518787473293,0.0,684.0
47.23666179436073,0.0,690.0
-56.32370257347665,0.0,696.0
47.25451175427004,0.0,702.0
-65.94783476576906,0.0,708.0
-17.028420334367016,0.0,714.0
-54.73630240632845,0.0,720.0
-69.03613443191509,0.0,726.0
-52.909334261034765,0.0,732.0
64.27763721292192,0.0,738.0
46.87137825996935,0.0,744.0
11.444370172980664,0.0,750.0
46.79409356237785,0.0,756.0
-47.13548868447388,0.0,762.0
21.12596504567313,0.0,768.0
60.75723760044086,0.0,774.0
68.29132917467217,0.0,780.0
-27.745450617982033,0.0,786.0
-8.40410349050543,0.0,792.0
38.854070734703704,0.0,798.0
0.26730406240681,0.0,804.0
-39.47747926064287,0.0,810.0
-30.121021761988498,0.0,816.0
