CAZIMUTH,CELEVATION,TIME
0.0,22.73597775559627,22.5
0.0,25.534178554908433,248.5
0.0,28.94132975159112,286.5
0.0,36.39695369730751,345.0
0.0,32.83142196980519,433.0
0.0,26.741140186422882,504.5
0.0,26.364573792356303,536.5
0.0,22.69134396048927,579.0
0.0,20.0,640.5
0.0,31.353497256056833,671.5
0.0,34.500776389206784,736.0
0.0,36.6000478463557,785.5
0.0,33.03560648194467,819.5
0.0,36.064074303669,861.5
0.0,33.52028825267607,896.0
0.0,33.902020252817934,930.5
0.0,29.477113737754706,1035.5
0.0,27.947496973459934,1088.0
0.0,26.00622950240973,1176.0
0.0,21.231755905217373,1313.0
0.0,24.30158502817815,1349.5
0.0,32.120915442587595,1548.5
0.0,26.0642366353166,1622.0
0.0,30.184586121475597,1703.0
0.0,40.0,1764.0
0.0,38.87706316995663,1798.5
