28 28 real
1.146821577081573E-6 2.14141097412681E-6 3.6787355726468065E-6 5.812175340965054E-6 8.447396448886546E-6 1.1299087830021842E-5 1.391034013809238E-5 1.575957884208812E-5 1.6429255336735992E-5 1.575959256948676E-5 1.391043856470993E-5 1.1299488772830968E-5 8.448327687435742E-6 5.813408598500132E-6 3.679666811196164E-6 2.141811916955145E-6 1.1469200049975119E-6 5.652741576395524E-7 2.564261378523951E-7 1.070475994938747E-7 4.11215451533224E-8 1.4535567397926364E-8 4.7278494728233625E-9 1.4150256337347236E-9 3.897032120746744E-10 9.875808840415473E-11 2.3029280842390633E-11 4.941480530604808E-12 
6.389011916293226E-6 1.1965797572092448E-5 2.0596328223643567E-5 3.250263557847703E-5 4.7099814078587904E-5 6.286582477369452E-5 7.733668479028774E-5 8.760883716489863E-5 9.133256687730439E-5 8.760936621288007E-5 7.734047810937818E-5 6.28812769354156E-5 4.713570360780639E-5 3.255016478823464E-5 2.063221775286831E-5 1.1981249734553855E-5 6.392805285423036E-6 3.143897350862275E-6 1.425150977253518E-6 5.948622297157856E-7 2.2850838416445241E-7 8.077263198682621E-8 2.6272165199551478E-8 7.863149488799737E-9 2.1655400013167E-9 5.487883709095602E-10 1.279713056513803E-10 2.745929061702864E-11 
2.7605416222440297E-5 5.244104891933994E-5 9.109059957837405E-5 1.4295234611733375E-4 2.0426144685627552E-4 2.698192503986401E-4 3.3066298245544134E-4 3.7432708100397434E-4 3.9022822229568355E-4 3.743387066263923E-4 3.3074633915843103E-4 2.7015880560726444E-4 2.0505010522014604E-4 1.4399678190737407E-4 9.187925794238177E-5 5.2780604144232525E-5 2.7688774025025555E-5 1.3475143549205956E-5 6.087303501247266E-6 2.539183623067415E-6 9.753200697305315E-7 3.44752152088216E-7 1.1213431147171578E-7 3.3561331623426905E-8 9.242912935101006E-9 2.342327146587686E-9 5.462044735289868E-10 1.1720117489316032E-10 
9.435667842934152E-5 1.876330447908438E-4 3.3514276348090266E-4 5.171039944355405E-4 7.065703317401766E-4 9.013506143444822E-4 0.0010899095607050044 0.001230664987847611 0.0012827402517779788 0.0012308106516698122 0.0010909539827176074 9.056050884498828E-4 7.164518664711213E-4 5.301903053228997E-4 3.450242982135669E-4 1.9188751910007815E-4 9.540111421938249E-5 4.4823802495518694E-5 2.0007911580568504E-5 8.326642909978294E-6 3.1974851553757895E-6 1.1302132971282493E-6 3.6761363276615643E-7 1.1002522441832065E-7 3.0301347426300654E-8 7.678928618373537E-9 1.7906402055644425E-9 3.842244911455197E-10 
2.6176004368294993E-4 5.709246040433647E-4 0.0010727137054806761 0.0016057511528732055 0.002010720655941418 0.0023751986250488922 0.0027819564772135746 0.0031216996523706457 0.003252612502495974 0.003122740294791557 0.0027894179720118375 0.0024055931744012896 0.0020813157019133445 0.0016992415613826246 0.001143308751464887 6.013191548519781E-4 2.692216369091287E-4 1.1692710301737162E-4 5.0704769445624506E-5 2.098160646714107E-5 8.051794602403644E-6 2.845933736073617E-6 9.256677577825453E-7 2.7704847832534434E-7 7.630015964778237E-8 1.933588864072987E-8 4.5089128094710554E-9 9.674946002300995E-10 
5.861183670398946E-4 0.0014295881443290481 0.0028311160819799517 0.004110665342587897 0.004659307113711134 0.004955568269519606 0.005528753939631817 0.006148375925780594 0.0064055665483925715 0.006152614947927366 0.005559148089497602 0.005079379451205994 0.004946873675782887 0.004491495399309278 0.003118682644101744 0.0015533993319472837 6.165129178485081E-4 2.3955735529789258E-4 9.913739616161787E-5 4.062878199231589E-5 1.5574062099400153E-5 5.504275934311095E-6 1.790313590568308E-6 5.358333032408142E-7 1.4757044242528657E-7 3.739711233245999E-8 8.720588019821097E-9 1.8712097963583607E-9 
9.980668441214144E-4 0.0026428950136319993 0.005414317884912187 0.007720254839904065 0.008186058886373594 0.00802595830219663 0.008613282162709218 0.009548582730830984 0.00996875720470538 0.009558428376034425 0.008683876277454882 0.008313524850540986 0.008853967249316863 0.00860477902766725 0.006082226247971676 0.0029304615757537924 0.0010686618901056255 3.772581238408846E-4 1.4897966022079284E-4 6.0433411899639446E-5 2.313791329442872E-5 8.176852341760521E-6 2.6595827703969974E-6 7.960018239713517E-7 2.1922179978411003E-7 5.5554907454305516E-8 1.2954782606756765E-8 2.779757060917938E-9 
0.0012039858016495133 0.0032822117241454885 0.006805512570891239 0.009681035319414728 0.010141713685938697 0.009874987908177259 0.0107401507015546 0.012137347174482557 0.01277345471917884 0.012150385956160166 0.010833639876806543 0.010255817946653149 0.011026237873548526 0.010852428106225715 0.007690036758654983 0.0036630417808671107 0.0012974762101589912 4.4138401726440276E-4 1.7086192371085825E-4 6.899582209358896E-5 2.6401960247682333E-5 9.330001007720202E-6 3.034647980992945E-6 9.082572016784926E-7 2.501373390317077E-7 6.338948377143363E-8 1.4781718113478313E-8 3.1717695731149873E-9 
9.996111779023988E-4 0.002652965334879214 0.00546545919604456 0.00792252264914335 0.00880908760038618 0.009520526491673512 0.0114055031408062 0.013611240281678929 0.01457235132378899 0.013621085926882368 0.011476097255551864 0.009808093040017868 0.009476995963329446 0.008807046836906536 0.006133367559104049 0.0029405318970010075 0.00107020622388661 3.7744256820834216E-4 1.489968162194197E-4 6.0434654676011656E-5 2.313798340707391E-5 8.17685542229516E-6 2.659582875807096E-6 7.960018267804358E-7 2.1922179984241073E-7 5.5554907455247853E-8 1.2954782606768626E-8 2.7797570609180547E-9 
5.893940311121163E-4 0.00145094815724297 0.002939591178196424 0.004539692670650236 0.005980804318255035 0.008125675264546554 0.011451293517718524 0.014765620164633255 0.01617018352734749 0.014769859186780029 0.011481687667584308 0.008249486446232942 0.006268370880326789 0.004920522727371618 0.0032271577403182165 0.0015747593448612051 6.197885819207297E-4 2.3994857758108265E-4 9.917378550245664E-5 4.0631418027324884E-5 1.5574210814318957E-5 5.504282468388611E-6 1.7903138141521453E-6 5.358333091991218E-7 1.475704425489473E-7 3.7397112334458784E-8 8.720588019846258E-9 1.871209796358607E-9 
2.6660299463674244E-4 6.02504611221676E-4 0.0012330902151292962 0.00224005255308771 0.003964506516174434 0.007062087254864127 0.011538217212800935 0.01586198384680871 0.017689245829055206 0.015863024489229622 0.011545678707599198 0.007092481804216524 0.00403510156214636 0.0023335429615971293 0.0013036852611135073 6.328991620302894E-4 2.740645878629213E-4 1.175055110249532E-4 5.075856977100507E-5 2.0985503749640004E-5 8.05201447203679E-6 2.8459433964710943E-6 9.256680883431691E-7 2.770484871344866E-7 7.630015983061028E-8 1.933588864368501E-8 4.508912809508255E-9 9.67494600230464E-10 
9.985625194483322E-5 2.2349476892432325E-4 5.17263626026465E-4 0.0012374059786477126 0.002925256639819598 0.0062237023838592805 0.01103337173813326 0.01569831708758653 0.017676737848106156 0.01569846275140873 0.011034416160145862 0.006227956857964681 0.0029351381745505428 0.0012504922895350717 5.271451607591293E-4 2.277492432335576E-4 1.0090068773487422E-4 4.54806328846749E-5 2.0069006323713912E-5 8.331068598327817E-6 3.1977348356271167E-6 1.130224267312879E-6 3.676140081452319E-7 1.1002523442183417E-7 3.030134763391695E-8 7.67892862172934E-9 1.790640205606686E-9 3.842244911459338E-10 
3.2460181065521684E-5 8.409809233281147E-5 2.5185833151018414E-4 7.788010604775712E-4 0.002162813370191547 0.004968141071239364 0.009108283730956724 0.01314568991084793 0.014862078256488527 0.013145701536470348 0.009108367087659714 0.004968480626447988 0.0021636020285554177 7.798454962676115E-4 2.5264698987419187E-4 8.443764755770405E-5 3.254353886810694E-5 1.4054962524652082E-5 6.141235067083036E-6 2.5430904125930355E-6 9.755404757134207E-7 3.4476183605125636E-7 1.1213464283870884E-7 3.356134045405816E-8 9.24291311837491E-9 2.3423271495500324E-9 5.462044735662772E-10 1.172011748935259E-10 
9.725770731660335E-6 3.372419825526835E-5 1.3109460447167614E-4 4.6953179588991823E-4 0.0013932443971383889 0.0032920988071834904 0.0061103381497841875 0.008865574173110055 0.010038070408377783 0.008865574702158036 0.006110341943103278 0.0032921142593452116 0.0013932802866676074 4.695793250996759E-4 1.3113049400090087E-4 3.373965041772975E-5 9.729564100790145E-6 3.5424163605717115E-6 1.4622190193823812E-6 5.975474296813358E-7 2.2865987278030443E-7 8.07792879320856E-8 2.627239295347384E-8 7.863155558236183E-9 2.165540127283835E-9 5.487883729456292E-10 1.2797130567701062E-10 2.7459290617279915E-11 
2.932869355933E-6 1.3787905480284325E-5 6.282451498913034E-5 2.397382707700941E-4 7.289904969912972E-4 0.001739792129959661 0.0032431604785465146 0.004714290805880981 0.005340562646942036 0.00471429081960838 0.0032431605769731326 0.0017397925309024702 7.289914282298463E-4 2.3973950402762917E-4 6.28254462276797E-5 1.378830642311266E-5 2.9329677838489386E-6 7.785871453339599E-7 2.7626733644479097E-7 1.084848910991762E-7 4.12026315970347E-8 1.4539130087621509E-8 4.727971381360858E-9 1.4150288824872053E-9 3.8970327950038104E-10 9.875808949398979E-11 2.302928085610963E-11 4.941480530739305E-12 
9.029915022939534E-7 5.150727292662229E-6 2.516355145781767E-5 9.83175701102134E-5 3.0153426320205515E-4 7.221050398119174E-4 0.0013480751417990766 0.0019608186225920704 0.0022217011206692224 0.0019608186227951636 0.0013480751432552733 7.221050457437646E-4 3.0153427697949316E-4 9.831758835594568E-5 2.5163565235255678E-5 5.150733224509625E-6 9.029929585099912E-7 1.6704543900856602E-7 4.371405002624335E-8 1.539548392395761E-8 5.7177166018791005E-9 2.010625095469351E-9 6.535451776624411E-10 1.9558949100183713E-10 5.386571315659999E-11 1.3650573303673846E-11 3.183160806898053E-12 6.830229408270742E-13 
