CAZIMUTH,CELEVATION,TIME
-31.84460944368413,0.0,1.0
-89.39052892332616,0.0,9.0
62.91283769467138,0.0,18.0
-58.62771167349012,0.0,33.5
34.4506275258782,0.0,40.0
-73.3392197525809,0.0,46.0
-17.739645411161398,0.0,59.0
-44.77772844861173,0.0,84.5
-46.21207673803998,0.0,106.0
-18.15040311160168,0.0,123.0
-40.408590495059485,0.0,134.5
38.01955856981051,0.0,143.5
23.364128363194258,0.0,155.5
68.9668335699483,0.0,181.5
90.0,0.0,219.5
-90.0,0.0,227.0
-84.79681977245247,0.0,244.5
-14.416883038970608,0.0,261.0
8.215175022553723,0.0,270.0
-62.25547085148151,0.0,276.5
-86.06559777955123,0.0,298.5
48.17860503586048,0.0,308.0
-26.93787668897812,0.0,315.0
7.538733114095031,0.0,323.0
-33.84644752852837,0.0,329.5
9.232789967757466,0.0,338.0
-25.93988491238099,0.0,345.0
-88.81788612382901,0.0,353.5
-77.19985021141866,0.0,360.0
-28.038334473887627,0.0,366.5
-50.56318583646486,0.0,373.0
12.204899894360052,0.0,380.5
30.655885569793888,0.0,386.5
64.06396973196298,0.0,392.5
86.12314686149742,0.0,398.5
12.872979247922549,0.0,405.0
-81.85746606430138,0.0,411.5
1.594829764857458,0.0,418.5
-15.446305468544885,0.0,426.5
-26.705475516595737,0.0,435.5
14.947479194053088,0.0,442.0
27.24926942763149,0.0,448.0
11.48900900292308,0.0,462.0
32.23168464806266,0.0,471.0
-90.0,0.0,482.0
34.41470129795144,0.0,491.5
24.80154519342896,0.0,504.0
90.0,0.0,510.0
-85.6528705856577,0.0,516.5
30.038863945764554,0.0,524.0
-64.04033666100216,0.0,531.0
69.31272741077332,0.0,537.0
32.657547665181916,0.0,544.0
-75.48932408416212,0.0,550.0
-42.21973675614718,0.0,563.0
-87.39717027644421,0.0,574.5
35.5977284445825,0.0,582.5
39.2868555667223,0.0,590.0
-53.929163332562034,0.0,597.5
90.0,0.0,605.0
71.66867336787006,0.0,612.0
-77.42088995169915,0.0,618.5
48.87910505018646,0.0,625.0
-87.00158953222997,0.0,631.5
16.069158956600162,0.0,638.0
-12.63061153667038,0.0,645.0
37.78821977871234,0.0,652.5
-27.382718945664944,0.0,659.5
-46.14464823291646,0.0,667.0
15.996511020234927,0.0,674.5
-81.77165001752032,0.0,681.5
51.161112628412354,0.0,689.5
0.5844807768577382,0.0,719.5
-90.0,0.0,726.5
-59.24204953012716,0.0,739.0
43.45115869486231,0.0,748.5
28.560718249384813,0.0,762.5
-27.74770662256944,0.0,780.0
-32.93583122027432,0.0,792.5
-14.582610453081497,0.0,803.0
-90.0,0.0,828.5
-36.942515679040504,0.0,851.5
-45.75090260874238,0.0,863.0
-22.80035580948795,0.0,879.5
36.066120568947525,0.0,891.0
-60.677626615753084,0.0,897.0
77.46025446923957,0.0,930.5
-58.595480978692294,0.0,946.0
-19.007421002090055,0.0,972.5
-37.91025288774114,0.0,1022.0
76.70062545010941,0.0,1028.0
62.691102774663904,0.0,1034.5
-38.118916637715984,0.0,1042.0
26.207490672582992,0.0,1053.5
-13.833506365158023,0.0,1060.0
-0.7097343781307117,0.0,1066.5
-20.516607103380753,0.0,1102.0
67.13968747078815,0.0,1111.0
-90.0,0.0,1117.5
-18.4658927743702,0.0,1124.0
-37.36239353104267,0.0,1132.5
90.0,0.0,1149.0
34.82930636110782,0.0,1166.0
27.356753751183078,0.0,1179.0
48.61926226389023,0.0,1186.5
-71.16398994236569,0.0,1195.0
77.15427708258731,0.0,1207.5
-32.71814851718777,0.0,1213.5
-32.21118455734606,0.0,1221.5
90.0,0.0,1229.0
81.88819922856636,0.0,1235.5
-31.812031074160274,0.0,1241.5
2.8368419998914183,0.0,1249.0
61.054324085815175,0.0,1257.5
-88.67662717921964,0.0,1282.5
-62.07021114270695,0.0,1300.5
-22.137674213686196,0.0,1312.5
-38.275353425396574,0.0,1321.0
-37.07096077113506,0.0,1327.5
69.91683245103908,0.0,1337.0
84.28697779583368,0.0,1348.5
59.11180525700782,0.0,1356.0
24.745671321562085,0.0,1362.5
-39.615210407084994,0.0,1371.5
-20.00742831789036,0.0,1379.0
-90.0,0.0,1385.5
-48.71459837984056,0.0,1394.0
-2.4790068927383846,0.0,1401.0
71.21795005441379,0.0,1412.0
90.0,0.0,1420.5
-26.762999968967424,0.0,1434.0
-90.0,0.0,1440.5
-51.29626887534584,0.0,1464.5
43.0971324600536,0.0,1470.5
-62.88104592187511,0.0,1478.0
-90.0,0.0,1487.0
90.0,0.0,1493.5
63.54308040779046,0.0,1499.5
-43.95047534447722,0.0,1506.0
-65.0478275666155,0.0,1512.0
43.05170501851628,0.0,1518.0
50.909606424292974,0.0,1524.5
87.3585995157272,0.0,1530.5
12.85756536746546,0.0,1536.5
-49.805508070417105,0.0,1542.5
6.1985094593840415,0.0,1549.0
-60.5212887085238,0.0,1555.0
54.085384969350244,0.0,1561.0
86.30237131321559,0.0,1567.5
-50.908942973207296,0.0,1574.0
-23.20865186772528,0.0,1586.0
37.12751566565669,0.0,1684.0
-6.2610070476018524,0.0,1692.5
7.4597517954024255,0.0,1698.5
-46.04113033314161,0.0,1708.5
-54.08270282254203,0.0,1715.5
46.681510218454726,0.0,1724.0
28.0308168927618,0.0,1732.5
-88.23046738437115,0.0,1756.0
83.66961415186839,0.0,1763.0
-90.0,0.0,1770.0
0.8942062456767156,0.0,1776.0
-90.0,0.0,1782.0
54.8262256384328,0.0,1791.0
40.461761846561814,0.0,1798.0
