CELEVATION,CHEADING,CSPEED,TIME
0.0,28.319021479421036,0.0,4.5
0.0,45.21411980991401,0.0,24.5
0.0,71.38428723556089,0.0,46.0
0.0,81.30441033228618,0.0,107.0
0.0,69.41322995207456,0.0,135.5
0.0,45.31899131867207,0.0,199.5
0.0,61.36369551163807,0.0,385.0
0.0,69.77784903164152,0.0,425.5
0.0,109.36177729846696,0.0,454.0
0.0,67.5488492082539,0.0,474.0
0.0,77.67878553610751,0.0,517.0
0.0,114.21040232399369,0.0,539.0
0.0,41.62355304282062,0.0,561.5
0.0,47.658148414989746,0.0,588.5
0.0,-8.515161536224788,0.0,608.5
0.0,23.132807728816168,0.0,630.0
0.0,85.80718125730652,0.0,651.5
0.0,84.11537542526119,0.0,677.5
0.0,-61.93574796414498,0.0,701.0
0.0,123.45875791720269,0.0,734.5
0.0,137.97731004904728,0.0,760.5
0.0,-101.01592253986408,0.0,803.5
0.0,55.88233621708914,0.0,833.0
0.0,-87.64537036210663,0.0,855.0
0.0,-19.79323578538155,0.0,875.5
0.0,-47.152370236838834,0.0,898.5
0.0,58.198512738678964,0.0,924.0
0.0,-158.367485941545,0.0,947.0
0.0,-122.02193037309318,0.0,969.0
0.0,124.76475428494493,0.0,990.0
0.0,-118.40632807192677,0.0,1010.0
0.0,70.41722384848237,0.0,1031.0
0.0,-13.78725443826036,0.0,1053.0
0.0,114.03825227887651,0.0,1074.0
0.0,-58.336898094591774,0.0,1098.5
0.0,-90.05139973247628,0.0,1123.5
0.0,43.96317670642675,0.0,1161.0
0.0,-158.53335956865607,0.0,1187.5
0.0,-82.17286740615954,0.0,1213.0
0.0,87.1248286559521,0.0,1237.5
0.0,36.73442218049507,0.0,1258.5
0.0,-107.89531438856376,0.0,1282.0
0.0,110.43941463747767,0.0,1302.5
0.0,48.03067790803061,0.0,1324.5
0.0,151.54832684298543,0.0,1346.5
0.0,-158.23116509824672,0.0,1373.0
0.0,-139.8304440028565,0.0,1404.0
0.0,19.94330693696122,0.0,1431.0
0.0,176.9231792985487,0.0,1466.5
0.0,-129.62972023966913,0.0,1502.0
0.0,41.16788400567728,0.0,1526.5
0.0,-101.93609769276085,0.0,1551.5
0.0,-11.041163304019946,0.0,1576.5
0.0,-82.9855027831322,0.0,1598.5
0.0,73.74862591881515,0.0,1619.5
0.0,147.90541633798807,0.0,1664.5
0.0,139.3131435522144,0.0,1687.0
0.0,-47.99174604289435,0.0,1711.5
0.0,86.95967931611469,0.0,1731.5
0.0,-20.663859351350183,0.0,1752.5
0.0,18.43209392094915,0.0,1774.0
0.0,78.75095384531807,0.0,1794.5
