CELEVATION,CHEADING,CSPEED,TIME
-11.087822017865891,17.9987168991306,0.0,9.0
9.472366188524568,-10.348853865661182,0.0,43.5
-11.283307928412361,3.630976191718231,0.0,100.5
6.6987616744036425,22.645698145329835,0.0,228.0
30.381477930745117,18.8485999473239,0.0,330.5
4.560416661575523,0.16068668264360367,0.0,360.0
4.528065962227593,24.263486601282693,0.0,374.0
12.356323643083929,-24.11269116862504,0.0,392.0
15.295060471384602,-3.87045209032014,0.0,409.5
10.087517584857075,-11.55263414632736,0.0,437.0
-5.746749107957301,-23.813894307334404,0.0,438.5
-0.8943512994230498,26.24297252823754,0.0,440.0
9.365837431134732,-9.5645048571999,0.0,442.5
18.9373533204676,8.261466171711279,0.0,479.5
14.819293921893209,8.34844625905004,0.0,482.5
17.575464078421906,6.959163009397117,0.0,488.0
-20.621391977933865,-9.263455884479768,0.0,490.0
15.710126325797148,-24.14668183855615,0.0,491.5
13.357419741030865,-25.89254299047708,0.0,495.5
-14.53876399729154,15.385728166497584,0.0,519.5
9.992431080486257,-8.547914531353566,0.0,532.0
11.702307863152072,-28.622858747953984,0.0,534.0
10.846743974574125,-11.723876503524583,0.0,539.5
14.262661512619731,23.707733187431977,0.0,548.5
-8.671097798354758,0.7499582993741154,0.0,558.5
-0.920877118286049,21.01159904794611,0.0,596.5
5.79765043841006,30.44897144671375,0.0,605.0
25.606837065847877,28.028125032160407,0.0,612.0
2.7463489522686944,-43.36148335724435,0.0,657.0
20.620818650471676,-21.750435472670066,0.0,686.0
-3.994606875615528,23.571857350804176,0.0,701.5
-18.80092277086385,5.457000326021206,0.0,702.0
-1.8578136084750723,30.104531785013535,0.0,706.0
1.9591416174185947,4.40481926202819,0.0,732.0
2.3791448165343954,-17.925505941923618,0.0,749.0
-15.017045608087217,-14.962491389390319,0.0,800.0
-6.065347766413955,-27.67197757823434,0.0,826.0
0.22363735760752546,8.122582847837187,0.0,850.0
5.270488894818619,-17.407631977457942,0.0,867.5
-2.7932135234929993,11.237423894496594,0.0,873.0
-6.179769968199954,14.981998246108757,0.0,876.5
-11.956968205621017,-2.2922755443399825,0.0,878.0
-3.708038255073772,18.161933804757695,0.0,880.0
15.492253867435485,-8.465879799360945,0.0,882.5
-9.151979299206108,21.559708719212498,0.0,900.0
14.836774641869093,4.117065649456657,0.0,904.5
-7.686660762552328,28.411996097163602,0.0,905.0
-19.436550268894543,-24.078064285901476,0.0,922.0
8.601794476753442,5.359565059579796,0.0,924.0
10.922988421716523,-14.615894869806883,0.0,934.0
-1.0447748032778146,-22.506049649266597,0.0,975.5
1.359846946003039,-7.945181415382082,0.0,980.5
27.041460259978898,-0.8472226899245127,0.0,1019.0
6.420282892943981,-20.984713749842687,0.0,1023.0
-10.611366358783751,-20.958478097113296,0.0,1074.5
15.559517601168784,-39.71459386208238,0.0,1085.0
-24.27556955695825,-32.322998026104706,0.0,1093.0
-9.452186531324685,-30.714283279872532,0.0,1104.5
0.20337171526108444,-26.35431804837905,0.0,1136.0
-10.170833551537038,-4.362166496608835,0.0,1148.0
-6.602110022778642,-12.621200574269368,0.0,1151.0
-11.213559469542783,-12.301545819542822,0.0,1153.5
11.836728249648509,7.4081808417957635,0.0,1156.0
-30.78707782862931,-15.845434220511345,0.0,1167.5
14.973363008706233,37.270770155554445,0.0,1167.5
-22.620950319241555,-0.891366905420315,0.0,1173.5
6.7105421854782925,6.002567135616556,0.0,1178.0
-0.7867801592768888,32.32785328987552,0.0,1187.0
-15.674208693446325,-28.55504899119424,0.0,1210.5
29.001816897258124,-32.814601764922116,0.0,1214.0
6.862037858341365,-48.36437801565912,0.0,1218.5
0.2181083404095061,8.795419719962071,0.0,1235.0
-3.3728766787837285,-19.559977388430585,0.0,1251.0
-14.488710758060606,-13.116675522466524,0.0,1265.5
-3.2699390571823965,-6.939357792357273,0.0,1272.5
20.003532697428852,34.33334279553665,0.0,1292.5
-13.739714525303865,-0.5985856706764593,0.0,1294.0
16.89676967735814,25.674449018851448,0.0,1300.5
8.330419122079117,-17.868250478872216,0.0,1306.0
-28.01229547893386,24.218843590740022,0.0,1328.5
-0.5574816660581888,32.51679505507138,0.0,1339.5
-17.74211753917922,-10.440917030493345,0.0,1347.5
0.3728248928836495,13.241834818981209,0.0,1363.5
-18.992806160232995,10.468026132821807,0.0,1382.0
