CELEVATION,CHEADING,CSPEED,TIME
0.0,30.48066902855203,0.0,16.5
0.0,25.63701259118078,0.0,46.0
0.0,-8.957220576879266,0.0,65.0
0.0,6.969364765745613,0.0,99.0
0.0,7.219673715123318,0.0,124.5
0.0,-1.2066138601384633,0.0,130.5
0.0,-21.439072333024395,0.0,143.0
0.0,10.87736575281587,0.0,156.5
0.0,13.309629385559068,0.0,169.0
0.0,-9.378434097830043,0.0,176.5
0.0,-34.416804860933546,0.0,192.0
0.0,29.712416192172345,0.0,210.5
0.0,-4.614474357681707,0.0,218.0
0.0,-3.8866259275893977,0.0,237.0
0.0,3.985092313630733,0.0,248.0
0.0,19.943846119068404,0.0,293.0
0.0,-22.225876748419687,0.0,315.0
0.0,2.1261011296801318,0.0,326.5
0.0,15.035462327630436,0.0,337.0
0.0,-8.293717575035782,0.0,343.5
0.0,-3.1844286399162307,0.0,377.0
0.0,-9.292365618222636,0.0,380.0
0.0,-0.588601336946533,0.0,380.0
0.0,16.555000616711375,0.0,399.0
0.0,-16.00109635181172,0.0,411.0
0.0,11.704206360420235,0.0,411.5
0.0,-4.1093633806047745,0.0,427.5
0.0,-1.6813629734236522,0.0,635.5
0.0,-6.892897816901462,0.0,655.5
0.0,-10.916379141058231,0.0,797.0
0.0,4.83220936605455,0.0,806.5
0.0,-13.717640711027864,0.0,1003.0
0.0,-22.625638716002996,0.0,1005.0
0.0,-29.84668915441927,0.0,1016.5
0.0,-17.484437275008272,0.0,1025.0
0.0,-39.21756143982035,0.0,1030.5
0.0,-5.21313337186026,0.0,1032.5
0.0,-24.07130508216528,0.0,1038.5
0.0,-19.633749863011843,0.0,1062.0
0.0,5.4052200494618905,0.0,1071.0
0.0,-5.547871312469767,0.0,1071.0
0.0,9.821716680897467,0.0,1113.0
0.0,23.64843192226577,0.0,1117.0
0.0,7.414260856169562,0.0,1122.0
0.0,11.320112461846556,0.0,1147.0
0.0,29.241558079263193,0.0,1149.0
0.0,10.161474018319328,0.0,1150.0
0.0,-0.767668422327674,0.0,1168.0
0.0,18.70098445683945,0.0,1172.5
0.0,17.497571863587176,0.0,1182.5
0.0,0.8334866117822193,0.0,1186.5
0.0,30.490922956249754,0.0,1188.5
0.0,22.936159216523198,0.0,1211.5
0.0,-28.15158838835707,0.0,1231.0
