CELEVATION,CHEADING,CSPEED,TIME
0.0,49.75099296783167,0.0,0.0
0.0,19.412319833822437,0.0,20.0
0.0,30.197254240269803,0.0,40.0
0.0,58.13727182452443,0.0,60.0
0.0,42.50101521096054,0.0,80.0
0.0,34.95314955387233,0.0,100.0
0.0,74.90487028562352,0.0,120.0
0.0,108.76687061277237,0.0,140.0
0.0,-23.827894669865547,0.0,160.0
0.0,79.56033160464771,0.0,180.0
0.0,46.71145873437388,0.0,200.0
0.0,50.28835356022942,0.0,220.0
0.0,83.14531244336624,0.0,240.0
0.0,119.85160764282213,0.0,260.0
0.0,90.97932081776074,0.0,280.0
0.0,95.26580988881776,0.0,300.0
0.0,87.70340249755937,0.0,320.0
0.0,101.55084649532367,0.0,340.0
0.0,107.43887935767142,0.0,360.0
0.0,160.03833347472514,0.0,380.0
0.0,168.7531490198296,0.0,400.0
0.0,75.26755391511419,0.0,420.0
0.0,15.969932666171463,0.0,440.0
0.0,-3.6191922266538166,0.0,460.0
0.0,-42.57190505839148,0.0,480.0
0.0,11.782076423164938,0.0,500.0
0.0,26.65231492784433,0.0,520.0
0.0,-47.80992216677777,0.0,540.0
0.0,1.0347876012651938,0.0,560.0
0.0,11.474752570798529,0.0,580.0
0.0,-24.046116185948968,0.0,600.0
0.0,9.919763869104084,0.0,620.0
0.0,-26.92269769119177,0.0,640.0
0.0,6.46819518650004,0.0,660.0
0.0,-12.12282367911802,0.0,680.0
0.0,-2.7679852017429916,0.0,700.0
0.0,-122.64308592279065,0.0,720.0
0.0,-96.4953781509587,0.0,740.0
0.0,-101.63805086485701,0.0,760.0
0.0,-108.44979969595684,0.0,780.0
0.0,-88.78168019551462,0.0,800.0
0.0,-108.75528506322668,0.0,820.0
0.0,-112.4814369527304,0.0,840.0
0.0,-77.65600557674225,0.0,860.0
0.0,-86.00955933240765,0.0,880.0
0.0,-106.64988733362921,0.0,900.0
0.0,5.451615984820664,0.0,920.0
0.0,-173.26244804338026,0.0,940.0
0.0,-110.22412393577733,0.0,960.0
0.0,112.89011684538282,0.0,980.0
0.0,125.41823171948273,0.0,1000.0
0.0,53.03131503023142,0.0,1020.0
0.0,-10.125054136439587,0.0,1040.0
0.0,33.206387297169606,0.0,1060.0
0.0,-60.714614524112356,0.0,1080.0
0.0,-45.27962605221902,0.0,1100.0
0.0,-123.92325058939011,0.0,1120.0
0.0,-130.28965449724075,0.0,1140.0
0.0,-131.76219805790322,0.0,1160.0
0.0,159.82883865294087,0.0,1180.0
0.0,152.9058636279325,0.0,1200.0
0.0,164.08438711641935,0.0,1220.0
0.0,171.42413708276487,0.0,1240.0
0.0,73.88442634346755,0.0,1260.0
0.0,18.807929463297477,0.0,1280.0
0.0,60.684696287100515,0.0,1300.0
0.0,24.516348839774068,0.0,1320.0
0.0,104.55716361308045,0.0,1340.0
0.0,-67.74947446657981,0.0,1360.0
0.0,31.269449968121577,0.0,1380.0
0.0,20.7774497673893,0.0,1400.0
0.0,-99.25521671111797,0.0,1420.0
0.0,72.23471422481587,0.0,1440.0
0.0,-81.47295522595634,0.0,1460.0
0.0,-113.19907423254186,0.0,1480.0
