CELEVATION,CHEADING,CSPEED,TIME
0.0,148.67295104273052,0.0,700.0
0.0,147.49262334123028,0.0,721.5
0.0,130.26405525944514,0.0,782.0
0.0,9.088636094575861,0.0,857.5
0.0,134.71303928495226,0.0,884.5
0.0,87.5289028205613,0.0,960.0
0.0,-12.992773230490203,0.0,1029.0
0.0,-162.23473580741236,0.0,1094.5
0.0,91.86040229619691,0.0,1123.5
0.0,-126.09856761021322,0.0,1185.5
0.0,-7.151562726587507,0.0,1298.0
0.0,148.0040143873321,0.0,1346.5
0.0,-94.0468576194516,0.0,1372.5
0.0,-120.3046145165577,0.0,1447.5
0.0,3.961705039536593,0.0,1515.0
0.0,83.28122236487769,0.0,1540.5
0.0,-89.03081122022384,0.0,1561.0
0.0,-29.38757045353495,0.0,1648.0
