40 40 Real
8.40256933921866e-12 1.06173966845961e-08 9.62023498550358e-08 1.32059870601491e-07 1.77554565015847e-07 2.33808125592673e-07 3.01542459636323e-07 3.80889599158836e-07 4.71213980576574e-07 5.70972075097307e-07 6.77636709034708e-07 7.87713217718202e-07 8.96867921507824e-07 1.00017461616142e-06 1.09246497726095e-06 1.16874962228142e-06 1.22466240114521e-06 1.25687335473065e-06 1.26341663281675e-06 1.24388889554106e-06 1.19949053307116e-06 1.13290384774717e-06 1.04802519239199e-06 9.49587778004285e-07 8.42725305581318e-07 7.32532130005951e-07 6.23672764175873e-07 5.20082148915284e-07 4.24779707231787e-07 3.39799323100578e-07 2.66220569074315e-07 2.04277716776925e-07 1.53520772113827e-07 1.13002925648675e-07 8.146986551184e-08 5.75298808965321e-08 3.9790503616392e-08 2.69558349142808e-08 1.78859030623253e-08 1.16238921225977e-08
5.36115651902489e-09 6.40681648215784e-11 2.40698791177501e-07 3.48219574438702e-07 4.68247781285223e-07 6.16649302361911e-07 7.95286937465418e-07 1.00446406060906e-06 1.24248038309817e-06 1.50527762176987e-06 1.78623437314803e-06 2.07618639442988e-06 2.36374358086546e-06 2.63593194483003e-06 2.87912308018651e-06 3.08015438426244e-06 3.22750739385338e-06 3.31239870597728e-06 3.32964399802948e-06 3.27818033417183e-06 3.16117506962504e-06 2.98570587233751e-06 2.76205521278588e-06 2.50271324186319e-06 2.22121880816443e-06 1.93098756395945e-06 1.64427555496726e-06 1.37139839784658e-06 1.1202671455268e-06 8.9623050821353e-07 7.0216398618658e-07 5.38738459694911e-07 4.0481564477994e-07 2.97923737577612e-07 2.14756527176166e-07 1.51633158269186e-07 1.04869581211944e-07 7.10405388409427e-08 4.71364047567782e-08 3.06333074041217e-08
1.21853990753514e-07 1.39160526054868e-16 3.7855453045422e-07 8.60593926246797e-07 1.15766688237156e-06 1.52488779136347e-06 1.96659360245373e-06 2.48324075723044e-06 3.07046669470995e-06 3.71831749434841e-06 4.41070463927085e-06 5.12530951405402e-06 5.8342246934941e-06 6.50548881087615e-06 7.10541990918805e-06 7.60144894863558e-06 7.96507599136355e-06 8.17457861825723e-06 8.21714208375438e-06 8.09014391577666e-06 7.80142431067918e-06 7.36850386753093e-06 6.81684607638248e-06 6.17737746062906e-06 5.4835693742428e-06 4.76846283380782e-06 4.06206296417516e-06 3.38947112586721e-06 2.76990856250886e-06 2.21650171553443e-06 1.73654669728687e-06 1.33204972676654e-06 1.00051374727281e-06 7.35992163326938e-07 5.30321934987173e-07 3.74333314668851e-07 2.58840793839021e-07 1.75325600447198e-07 1.16325428734329e-07 7.55968057621704e-08
3.69277679211978e-07 5.03325266810168e-17 7.0046673317111e-07 1.99587265259155e-06 2.68729070981633e-06 3.54153939921826e-06 4.56716737182412e-06 5.7635730703882e-06 7.1197293191784e-06 8.61297648337977e-06 1.02075578835321e-05 1.18535758257352e-05 1.34876767165474e-05 1.50363195178343e-05 1.64213930030516e-05 1.75671542475608e-05 1.84073318447464e-05 1.88914740239379e-05 1.89898564892445e-05 1.86964242199383e-05 1.80294251358497e-05 1.70296455245791e-05 1.57564176168947e-05 1.42817833871498e-05 1.26834243560546e-05 1.10373163190541e-05 9.41143663806106e-06 7.86178097645565e-06 6.43106287192597e-06 5.14920563008555e-06 4.03420487006493e-06 3.09268415519495e-06 2.32064100958686e-06 1.70520235780456e-06 1.2274821082721e-06 8.65802328485119e-07 5.98403942033241e-07 4.05227628983631e-07 2.68829685121167e-07 1.74696744343261e-07
1.46506635112792e-06 1.85820061454576e-10 1.93241835266518e-07 4.35399437512231e-06 5.87428423703952e-06 7.75049281536681e-06 9.99390156903624e-06 1.25950942488034e-05 1.55255706845799e-05 1.87379654350404e-05 2.21618552157661e-05 2.56974711956317e-05 2.92132834811397e-05 3.25517141320538e-05 3.55423973071788e-05 3.80191055951295e-05 3.98364476066861e-05 4.08840348509112e-05 4.10970220471082e-05 4.04623361876786e-05 3.9020089618313e-05 3.68599766331247e-05 3.41127528045957e-05 3.0937097000765e-05 2.75027188293514e-05 2.39721650039705e-05 2.04858715433831e-05 1.71551723635743e-05 1.40641614904401e-05 1.1275592088701e-05 8.83397201041075e-06 6.76337111979962e-06 5.06378807188269e-06 3.71162186115535e-06 2.66589548008923e-06 1.87731082682716e-06 1.29617492154998e-06 8.7725141887219e-07 5.81817210505288e-07 3.78047353116973e-07
3.18528816571995e-06 4.46047418895908e-07 1.38835280913434e-10 7.90281298084307e-06 1.21537037893096e-05 1.60726173815632e-05 2.07201500594886e-05 2.60428908280737e-05 3.1963455975048e-05 3.83929026180402e-05 4.5217907869745e-05 5.2270994663818e-05 5.93091585864744e-05 6.60197020162873e-05 7.20517815032035e-05 7.70587909498426e-05 8.07377976422329e-05 8.28600505645163e-05 8.32919817757189e-05 8.20072363798569e-05 7.90897099521779e-05 7.47271650118453e-05 6.91944842549364e-05 6.28249152536088e-05 5.59691164970741e-05 4.89485734605917e-05 4.2019678539747e-05 3.53664427930446e-05 2.91240387353696e-05 2.3411194410143e-05 1.83416600470593e-05 1.40054044068244e-05 1.04390587638973e-05 7.61280183079876e-06 5.44314170503925e-06 3.82008158876964e-06 2.63189633174752e-06 1.77918370087636e-06 1.17934813856758e-06 7.66128493842691e-07
6.09285127262645e-06 3.92177846921874e-06 1.58868291064826e-16 9.85080534078704e-06 2.39755228548221e-05 3.18388737616776e-05 4.10283975737789e-05 5.1317480272968e-05 6.24876312897157e-05 7.43957107836199e-05 8.69338273226446e-05 9.99107098753849e-05 0.000112951048595595 0.00012548563057469 0.000136828276519974 0.000146285755218661 0.000153253029089055 0.000157277684658376 0.000158098446466791 0.00015566581852293 0.000150148477261297 0.000141924524640775 0.000131551635683728 0.000119704746618694 0.00010707383963967 9.42401084781515e-05 8.15872534995201e-05 6.93127344852322e-05 5.75445515814161e-05 4.6477273563438e-05 3.64127374795782e-05 2.76719745858497e-05 2.04581587896566e-05 1.47803894263953e-05 1.04785702425218e-05 7.3071268158345e-06 5.01381752609567e-06 3.38179414846526e-06 2.2392645059477e-06 1.45402793796978e-06
1.09794576939554e-05 9.80581351322473e-06 5.7466727399613e-14 1.20961897074921e-05 4.54722108330919e-05 6.07863527946959e-05 7.82798254399327e-05 9.71564711959799e-05 0.000116802959487111 0.0001370454225077 0.000158028652169805 0.000179810159249733 0.000201992534197271 0.000223640174266702 0.000243469634136196 0.000260137566451409 0.000272474073735046 0.000279617713291896 0.000281079706044807 0.000276773728656534 0.000267029245587381 0.000252586552684126 0.000234549803979157 0.000214251980194286 0.000192996313075641 0.00017172493058135 0.000150796697167297 0.000130085984086464 0.000109416662824691 8.90380029397378e-05 6.97564818616976e-05 5.26147100286362e-05 3.83935748749241e-05 2.73155763406122e-05 1.90909995684175e-05 1.31677229888735e-05 8.97113617097868e-06 6.02724473926004e-06 3.98346715313588e-06 2.58457520620997e-06
1.86824543208623e-05 2.74304229813447e-05 3.2752916631757e-08 1.06931888980482e-06 8.34068468858552e-05 0.000112508687709304 0.000144759116428198 0.000177771978062047 0.000209919609996887 0.000241129918222928 0.000272551696405549 0.000305352690806982 0.000339598574173114 0.000373936979860839 0.000406058908505282 0.000433427747644151 0.000453840571058617 0.000465708246871426 0.000468151003526282 0.000461029519342624 0.000444972447486657 0.000421396666108902 0.000392445381069684 0.000360697736134452 0.000328530882118956 0.000297268299701379 0.000266636045299332 0.000235139645675984 0.000201397255593485 0.000165563315118033 0.000129708382464544 9.68409370340118e-05 6.93929009208853e-05 4.82910580245611e-05 3.30391778702697e-05 2.24062695765935e-05 1.50952193540407e-05 1.00781035993098e-05 6.64057740474062e-06 4.30313131679282e-06
3.00648825717154e-05 4.57812122116824e-05 9.82346238850101e-06 1.53981457059414e-09 0.000147839148703915 0.000201541977602943 0.00025904891724633 0.00031419238899368 0.000363035496476616 0.000405968165940753 0.000446876973163417 0.00049005680821289 0.000537288157644599 0.000586934906854746 0.000634997027295419 0.00067682346107205 0.000708386575655984 0.000726847449088398 0.000730679619292514 0.000719675487238121 0.000695001673673858 0.000659295950295587 0.000616607551353358 0.000571792163211796 0.000529037881661515 0.000489844631323937 0.000451775121060265 0.000409533044120663 0.000358451158333407 0.000298168266767204 0.000233591756573924 0.00017234870869059 0.000120842404190469 8.18013986134338e-05 5.44196569105739e-05 3.60581452125961e-05 2.39085768911098e-05 1.58170446064405e-05 1.03757611055819e-05 6.71100629851088e-06
4.5744034745972e-05 7.16126988223235e-05 7.73818275538303e-05 7.33771013649737e-05 0.000250840632019794 0.000345621230453004 0.000443790273846838 0.000531538064331893 0.000600371104350575 0.000651848598186861 0.000695764180045716 0.000743250637971626 0.000800203575241755 0.000865158302522009 0.000931480626395854 0.000990999994644194 0.0010366565502083 0.00106358220264956 0.0010692352108861 0.0010533294231801 0.00101794009832914 0.000967772177290322 0.000910142286275579 0.000853792837268902 0.000805795521733995 0.000767239407748487 0.000730619408811106 0.000682375250574104 0.00061075416094098 0.000514043007475687 0.000402701785881357 0.000293631655695123 0.000201309576935133 0.000132239395253509 8.51800214171862e-05 5.48641681901016e-05 3.56476189400165e-05 2.33025937156533e-05 1.51959284420408e-05 9.80409594240588e-06
