CAZIMUTH,CELEVATION,TIME
0.0,20.0,18.0
0.0,20.2917459391653,194.5
0.0,20.16093542458512,226.0
0.0,33.8751382462489,308.0
0.0,22.136597531889986,399.5
0.0,35.84804839511446,525.0
0.0,39.66263898395291,556.5
0.0,40.0,604.0
0.0,27.001777971434112,639.0
0.0,38.98047647143518,670.5
0.0,20.9914753687707,701.0
0.0,35.696065234442734,741.5
0.0,31.467824148561853,833.5
0.0,20.0,969.5
0.0,34.475478730268435,1032.0
0.0,20.0,1185.5
0.0,33.91347752944198,1249.5
0.0,38.943183732246894,1334.0
0.0,32.10286268271916,1391.0
0.0,32.22447666549609,1484.5
0.0,22.64652170266659,1600.5
0.0,39.589729424396296,1693.5
0.0,33.80916441538517,1797.5
