CAZIMUTH,CELEVATION,TIME
0.0,24.234316320067148,98.5
0.0,23.86929298736045,136.0
0.0,30.0,177.5
0.0,23.652855099088036,229.0
0.0,29.042743710370473,307.0
0.0,20.0,339.0
0.0,28.39968398049372,404.0
0.0,29.67139220211164,447.5
0.0,27.001848353146872,528.0
0.0,26.069608830186997,572.5
0.0,27.56357100061774,615.0
0.0,20.0,678.5
0.0,20.146514164160237,738.5
0.0,26.89504120347734,773.5
0.0,25.834076887738664,834.0
0.0,21.077301921085294,879.5
0.0,28.51806200458234,912.0
0.0,30.0,979.5
0.0,21.557587442247943,1013.0
0.0,29.83392716384379,1088.0
0.0,29.815276991143975,1197.5
0.0,28.661859070778977,1228.5
0.0,29.704353872078485,1296.5
0.0,25.928539217561873,1354.0
0.0,26.329466302786663,1499.5
0.0,24.2643054001535,1530.0
0.0,22.734976940549565,1566.5
0.0,22.357539860563943,1661.0
0.0,25.87293686248168,1705.0
0.0,28.656799574943683,1740.5
0.0,27.032488186559597,1801.0
0.0,27.239436538282238,1847.0
0.0,25.25084102078559,1882.0
0.0,28.404858481917103,1913.5
0.0,28.415850192867584,1969.5
0.0,20.519941513614068,2001.5
0.0,26.313899798542874,2064.5
0.0,29.36980409825143,2113.0
0.0,29.61875186959561,2183.0
0.0,29.48402088004512,2215.0
0.0,26.51720857855103,2259.5
0.0,22.359194273069047,2307.5
0.0,23.07017779283272,2360.0
0.0,28.170766705463187,2393.0
0.0,23.32130820266335,2494.5
0.0,26.811775725193854,2543.0
0.0,27.34475916760939,2695.0
0.0,25.09812547932466,2851.0
0.0,22.472295569700794,2968.0
0.0,28.146445161709778,3057.5
0.0,28.047946052296847,3092.0
0.0,29.815427919513066,3127.5
0.0,21.76880197951158,3207.0
0.0,21.078551560237468,3246.5
0.0,29.7773379560532,3388.5
0.0,30.0,3452.0
0.0,23.236360844343412,3582.5
0.0,22.802181097013566,3842.0
0.0,28.809264226824965,3907.5
