CELEVATION,CHEADING,CSPEED,TIME
0.0,122.93352791868367,0.0,0.0
0.0,-178.7971023982237,0.0,10.0
0.0,78.03838621360244,0.0,20.0
0.0,157.32359852479073,0.0,30.0
0.0,169.02724044910678,0.0,40.0
0.0,80.31219423135948,0.0,50.0
0.0,115.26979263882976,0.0,60.0
0.0,118.8960249234483,0.0,70.0
0.0,103.3889364758727,0.0,80.0
0.0,143.617941830298,0.0,90.0
0.0,56.3392410225706,0.0,100.0
0.0,-173.751629216737,0.0,110.0
0.0,108.93161202069692,0.0,120.0
0.0,107.91005263626664,0.0,130.0
0.0,131.11832496125228,0.0,140.0
0.0,136.10595659233257,0.0,150.0
0.0,139.57940539149317,0.0,160.0
0.0,82.65939162196716,0.0,170.0
0.0,156.31059688289668,0.0,180.0
0.0,56.74873769567167,0.0,190.0
0.0,132.96765170656872,0.0,200.0
0.0,108.84365252805976,0.0,210.0
0.0,10.747436338392918,0.0,220.0
0.0,176.94260659399816,0.0,230.0
0.0,167.85027889978497,0.0,240.0
0.0,148.7403499826529,0.0,250.0
0.0,160.3458696521001,0.0,260.0
0.0,-154.35160024183122,0.0,270.0
0.0,-150.16511489486362,0.0,280.0
0.0,-135.16057384812984,0.0,290.0
0.0,-135.74972562068135,0.0,300.0
0.0,-177.8957827777154,0.0,310.0
0.0,86.62244326602996,0.0,320.0
0.0,129.20230159099728,0.0,330.0
0.0,179.88945495461553,0.0,340.0
0.0,37.07498639283862,0.0,350.0
0.0,17.74296382121725,0.0,360.0
0.0,42.37487956001301,0.0,370.0
0.0,24.173764518466125,0.0,380.0
0.0,-57.53003231651088,0.0,390.0
0.0,55.5248103562304,0.0,400.0
0.0,19.075231244502096,0.0,410.0
0.0,155.33829167882672,0.0,420.0
0.0,146.05437441845189,0.0,430.0
0.0,-21.5369696996162,0.0,440.0
0.0,0.21918535119829435,0.0,450.0
0.0,-77.39478038057646,0.0,460.0
0.0,-107.72491510337197,0.0,470.0
0.0,-51.53861108394553,0.0,480.0
0.0,-10.840926418403157,0.0,490.0
0.0,-120.61226228964765,0.0,500.0
0.0,-166.0076621597273,0.0,510.0
0.0,-33.71351248532532,0.0,520.0
0.0,-179.3715796601972,0.0,530.0
0.0,-166.17193799979327,0.0,540.0
0.0,-125.57101339697789,0.0,550.0
0.0,138.3939934679611,0.0,560.0
0.0,146.17927639909038,0.0,570.0
0.0,169.56661419960827,0.0,580.0
0.0,112.09253283874894,0.0,590.0
0.0,-86.52779701400392,0.0,600.0
0.0,-85.65679965412701,0.0,610.0
0.0,91.37601053958011,0.0,620.0
0.0,118.75661812198533,0.0,630.0
0.0,-167.55825671569204,0.0,640.0
0.0,109.99388113817864,0.0,650.0
0.0,80.15014108457851,0.0,660.0
0.0,-34.87720788502237,0.0,670.0
0.0,-13.864629339519977,0.0,680.0
0.0,127.04053960629021,0.0,690.0
0.0,82.31857828174718,0.0,700.0
0.0,38.732859283551086,0.0,710.0
0.0,166.93451864199986,0.0,720.0
0.0,21.047075625581876,0.0,730.0
0.0,162.76734739635134,0.0,740.0
0.0,-98.7462041140022,0.0,750.0
0.0,61.25277545115652,0.0,760.0
0.0,-98.60022141505519,0.0,770.0
0.0,-168.94167644818853,0.0,780.0
0.0,-125.90231969269891,0.0,790.0
0.0,-35.65846078144132,0.0,800.0
0.0,-79.86213920848863,0.0,810.0
0.0,163.42793506332754,0.0,820.0
0.0,61.38041798331304,0.0,830.0
0.0,-165.8107914757472,0.0,840.0
0.0,0.09027619643616736,0.0,850.0
0.0,-166.50726900977216,0.0,860.0
0.0,116.8187618790407,0.0,870.0
0.0,-136.93995563318404,0.0,880.0
0.0,99.93818862641416,0.0,890.0
