CAZIMUTH,CELEVATION,TIME
22.551607693815903,0.0,0.0
6.322478882756847,0.0,10.0
63.769430117545085,0.0,20.0
-15.257028029350936,0.0,30.0
-6.134357780676353,0.0,40.0
90.0,0.0,50.0
-71.43580998329901,0.0,60.0
-38.51451361499167,0.0,70.0
36.5617128563303,0.0,80.0
-56.47334113304892,0.0,90.0
-8.199518472773207,0.0,100.0
44.185196487645186,0.0,110.0
60.542947131483416,0.0,120.0
-0.5062690350884083,0.0,130.0
-46.58798342529053,0.0,140.0
90.0,0.0,150.0
-6.7591097744704705,0.0,160.0
12.763129154014447,0.0,170.0
-20.94534471747255,0.0,180.0
-90.0,0.0,190.0
2.6537673201443255,0.0,200.0
62.98627980623715,0.0,210.0
-32.85539644799179,0.0,220.0
-90.0,0.0,230.0
-45.5851783819413,0.0,240.0
58.30768360760656,0.0,250.0
37.33703098896048,0.0,260.0
36.16843325242134,0.0,270.0
20.534294070367896,0.0,280.0
-25.025771128250476,0.0,290.0
90.0,0.0,300.0
-57.95070624123503,0.0,310.0
-70.9456690642047,0.0,320.0
-78.50722939936222,0.0,330.0
53.30768170907378,0.0,340.0
21.46385873592324,0.0,350.0
27.398974626619598,0.0,360.0
-24.67990274058356,0.0,370.0
-28.550851254556935,0.0,380.0
45.37330433387958,0.0,390.0
56.47983518835903,0.0,400.0
-47.811782648979325,0.0,410.0
37.623671481021866,0.0,420.0
3.2346310945504397,0.0,430.0
81.70867688265807,0.0,440.0
-50.571445084661946,0.0,450.0
-32.660249376918635,0.0,460.0
48.67159758795141,0.0,470.0
26.216950801300936,0.0,480.0
43.1871113917719,0.0,490.0
27.831138989107334,0.0,500.0
-63.33615154227429,0.0,510.0
-90.0,0.0,520.0
-0.7555199074696688,0.0,530.0
88.56485043716556,0.0,540.0
-12.790341426884478,0.0,550.0
-23.919937668331198,0.0,560.0
51.91781216922986,0.0,570.0
88.42487860326781,0.0,580.0
39.23710414138568,0.0,590.0
-61.62583883539598,0.0,600.0
34.2447571952472,0.0,610.0
71.63391024973933,0.0,620.0
-28.994695848125698,0.0,630.0
-68.44623403361086,0.0,640.0
90.0,0.0,650.0
-16.335276638275168,0.0,660.0
-1.2753855973175199,0.0,670.0
4.507551499777417,0.0,680.0
35.68780553726605,0.0,690.0
56.13581359210818,0.0,700.0
67.49959446492586,0.0,710.0
-32.54807609674066,0.0,720.0
47.884660140605895,0.0,730.0
-90.0,0.0,740.0
-13.984190041529091,0.0,750.0
58.861940885141024,0.0,760.0
-75.28783240007708,0.0,770.0
-68.30169837720847,0.0,780.0
-61.14801895847645,0.0,790.0
-90.0,0.0,800.0
34.388881045113095,0.0,810.0
-30.4678659012249,0.0,820.0
52.10062869577014,0.0,830.0
-45.89485064668544,0.0,840.0
-10.061043839328834,0.0,850.0
90.0,0.0,860.0
89.57588699038537,0.0,870.0
-38.79367969588193,0.0,880.0
-90.0,0.0,890.0
-68.41561548259357,0.0,900.0
-88.13452730267544,0.0,910.0
-81.82069412597704,0.0,920.0
-90.0,0.0,930.0
68.19568982199512,0.0,940.0
56.75463132363834,0.0,950.0
-61.4176112094668,0.0,960.0
39.67381184276684,0.0,970.0
-90.0,0.0,980.0
-71.25179725973874,0.0,990.0
46.70526146156994,0.0,1000.0
44.6459374414662,0.0,1010.0
20.514919883141687,0.0,1020.0
-86.87930936825884,0.0,1030.0
-3.8118778870436127,0.0,1040.0
-64.214949404447,0.0,1050.0
3.000769549760267,0.0,1060.0
78.09216201397012,0.0,1070.0
-51.062819137750125,0.0,1080.0
-3.980671233650595,0.0,1090.0
73.89472465142838,0.0,1100.0
53.117022460217605,0.0,1110.0
8.044040614721332,0.0,1120.0
54.50621691219888,0.0,1130.0
-30.568295985043992,0.0,1140.0
71.67669077415705,0.0,1150.0
15.24474901507606,0.0,1160.0
84.73871337846475,0.0,1170.0
-12.071787743282407,0.0,1180.0
4.705952861911304,0.0,1190.0
-26.354958229223513,0.0,1200.0
-90.0,0.0,1210.0
81.48063418731944,0.0,1220.0
3.1197541278333594,0.0,1230.0
8.22419291548356,0.0,1240.0
68.88464511993985,0.0,1250.0
-42.56022840884509,0.0,1260.0
-90.0,0.0,1270.0
-28.394305084498043,0.0,1280.0
0.8143043997102811,0.0,1290.0
-14.40321376536271,0.0,1300.0
-54.87560408433825,0.0,1310.0
31.53688794821821,0.0,1320.0
15.394269489316223,0.0,1330.0
61.78518656884135,0.0,1340.0
-15.73413319401202,0.0,1350.0
1.0933078372183926,0.0,1360.0
-80.82057355657831,0.0,1370.0
-85.86035553701518,0.0,1380.0
-10.233627232430718,0.0,1390.0
67.32163374240028,0.0,1400.0
-61.26616359395024,0.0,1410.0
-50.24648569073114,0.0,1420.0
-80.30698378128189,0.0,1430.0
-74.25381378764106,0.0,1440.0
12.502409489390377,0.0,1450.0
40.956962920195835,0.0,1460.0
-73.45129835393108,0.0,1470.0
67.19938324078686,0.0,1480.0
86.85633789781872,0.0,1490.0
-11.196125501229403,0.0,1500.0
-9.62400185211346,0.0,1510.0
-22.761884971755315,0.0,1520.0
-54.415509407054394,0.0,1530.0
90.0,0.0,1540.0
86.82885487116569,0.0,1550.0
-24.946781738920837,0.0,1560.0
63.10112290731752,0.0,1570.0
90.0,0.0,1580.0
-90.0,0.0,1590.0
16.943041572852053,0.0,1600.0
-12.61584118439885,0.0,1610.0
-80.17856504352184,0.0,1620.0
40.417086839145554,0.0,1630.0
-66.25311679802581,0.0,1640.0
-52.025666714166896,0.0,1650.0
68.00099841289202,0.0,1660.0
90.0,0.0,1670.0
-32.84435540413278,0.0,1680.0
57.56251428059301,0.0,1690.0
42.12193068918765,0.0,1700.0
