CAZIMUTH,CELEVATION,TIME
-61.042779142864,0.0,7.0
16.2836697284652,0.0,32.0
-90.0,0.0,38.0
77.52655467896275,0.0,90.5
-90.0,0.0,111.0
-26.817244573138876,0.0,138.5
-82.69632850837563,0.0,148.5
-10.027990473933537,0.0,156.5
-1.956621483960431,0.0,185.0
90.0,0.0,209.0
-80.06502752435195,0.0,273.5
90.0,0.0,280.0
90.0,0.0,349.0
90.0,0.0,356.0
-7.007749244091922,0.0,362.5
-5.84879949964586,0.0,368.5
37.442082098286114,0.0,376.0
-90.0,0.0,382.0
-90.0,0.0,388.0
26.41416377496761,0.0,394.0
-42.48349999274248,0.0,400.0
90.0,0.0,464.5
18.615916222827426,0.0,489.5
81.19513926429343,0.0,500.0
-64.33143577735258,0.0,532.0
-7.802957606340647,0.0,546.5
-49.135057991845855,0.0,561.0
36.61550443851527,0.0,572.5
50.024205614249105,0.0,594.5
-20.017998737411887,0.0,606.5
-9.279843212083073,0.0,626.5
-67.13856940228405,0.0,633.5
-13.646543063063824,0.0,666.5
-77.20893435466542,0.0,674.5
81.6209321296082,0.0,682.0
-69.95976291506993,0.0,692.0
52.937712207551016,0.0,698.5
-43.46152746614177,0.0,704.5
-87.63729482499639,0.0,711.5
-81.3677039951977,0.0,717.5
2.545839352707178,0.0,724.0
9.278326931195759,0.0,730.5
-27.455690735961355,0.0,737.5
27.93005056669974,0.0,744.0
65.44958114450644,0.0,756.0
8.358248885855788,0.0,766.0
-65.85304244393218,0.0,776.0
-90.0,0.0,783.0
86.46418027101127,0.0,790.5
9.958099504539875,0.0,803.0
-10.402262956756582,0.0,809.5
48.888898314559476,0.0,817.5
-89.94470316478998,0.0,824.0
40.08568038796257,0.0,831.5
-90.0,0.0,837.5
-90.0,0.0,844.0
27.152723912233775,0.0,876.0
4.546481781834587,0.0,901.5
-84.14415609250102,0.0,910.5
-78.32968871803821,0.0,916.5
-16.799334721420955,0.0,922.5
-79.23623857481283,0.0,930.0
-15.49755213041375,0.0,937.0
21.21491996148572,0.0,943.0
-64.5947641075037,0.0,950.5
-66.92023781832378,0.0,958.5
36.18087920281692,0.0,965.0
90.0,0.0,971.0
16.008296457630173,0.0,978.5
2.4666459484710863,0.0,986.5
-19.607736723722777,0.0,994.0
34.75661537501247,0.0,1002.0
23.653673203511904,0.0,1010.5
66.31157679784451,0.0,1020.0
46.01465167035627,0.0,1032.0
59.1145127863162,0.0,1047.0
90.0,0.0,1055.0
4.040200780824918,0.0,1061.5
-44.70539549705766,0.0,1067.5
18.063325948238948,0.0,1073.5
-82.40942701419229,0.0,1080.5
-83.25472101114511,0.0,1094.5
-90.0,0.0,1101.5
20.778700167288346,0.0,1108.0
29.389479908560297,0.0,1120.0
-90.0,0.0,1162.5
-43.667853875282404,0.0,1172.5
-62.958227522236896,0.0,1180.0
-22.496142036578995,0.0,1188.5
14.770650793425796,0.0,1205.5
-33.44932468493211,0.0,1212.5
90.0,0.0,1230.0
-75.82678287720444,0.0,1266.5
55.64365225742005,0.0,1273.0
-6.835616310802881,0.0,1420.0
-61.07028087260926,0.0,1430.5
-90.0,0.0,1458.5
-73.62120605724999,0.0,1465.5
-66.41493759962233,0.0,1472.5
9.058570477248512,0.0,1484.0
44.395229791544175,0.0,1490.5
-29.05166165963852,0.0,1497.5
-89.10824071779099,0.0,1504.0
90.0,0.0,1510.0
-18.04339464788381,0.0,1517.5
90.0,0.0,1525.0
-75.04225683110663,0.0,1531.0
15.389742760972673,0.0,1539.5
26.059097076508426,0.0,1546.5
11.111569957361022,0.0,1554.0
59.7320395682305,0.0,1560.0
-46.128199700963535,0.0,1566.0
-66.61972629744685,0.0,1574.0
70.97356892612687,0.0,1586.0
68.60270382322653,0.0,1594.0
-28.60081818136468,0.0,1615.0
88.19195633208219,0.0,1643.0
-38.6212338235471,0.0,1650.0
48.04424874246856,0.0,1662.0
-90.0,0.0,1711.5
75.73963976363581,0.0,1764.0
-71.60041550999799,0.0,1793.0
-70.39316304672302,0.0,1799.0
